1096623164,29/08/2012,A pocket manual of differential diagnosis,0316011061; 9780316011068,40
,,,,
1096623163,30/08/2012,Problem-oriented medical diagnosis,0316293547; 9780316293549,40
,,,,
1096623162,30/08/2012,Problem-oriented medical diagnosis,0316293598; 9780316293594,40
,,,,
1096622301,23/07/2012,Diagnostic pathways in clinical medicine : an epidemiological approach to clinical problems,,
,,,,
,,,,
,,,,
,,,,
1096622546,16/08/2012,Differential diagnosis,0668034955; 9780668034951,40
,,,,
1094687462,15/05/2002,Les mécanismes cognitifs du diagnostic médical : optimisation du raisonnement et expertise,213050387X; 9782130503873,40
,,,,
1097426641,01/02/2017,Le raisonnement médical,2130556493; 9782130556497,40
,,,,
1096622339,11/07/2012,Internistische Differentialdiagnostik,,
,,,,
,,,,
,,,,
,,,,
1096622341,11/07/2012,Differentialdiagnostische Leitprogramme in der inneren Medizin : Procedere,3540097945; 9783540097945; 0387097945; 9780387097947,40
,,,,
1096896866,08/05/2014,The deadly dinner party & other medical detective stories,9780300125580; 0300125585; 9780300171266; 0300171269,40
,,,,
1096899539,11/11/2015,Problem-oriented medical diagnosis,9780316293563; 0316293563,40
,,,,
1096898433,24/04/2015,Exercises in diagnostic imaging : for MRCP and other postgraduate examinations,9780407006010; 040700601X,40
,,,,
1096897112,19/05/2014,Diagnosis,9781846194641; 1846194644,40
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
1094684929,09/07/2003,Le diagnostic des maladies par les yeux : précis d'iriscopie,none,40
,,,,
1094684932,09/07/2003,Traité pratique d'iridologie médicale : technique du diagnostic des maladies par l'examen des yeux,none,40
,,,,
1094724677,23/03/2005,L'importance des examens fonctionnels en médecine,none,40
,,,,
1096111597,06/09/2006,Les diagnostics biologiques et fonctionnels,,
,,,,
,,,,
,,,,
,,,,
1096134624,03/03/1997,Manuel de diagnostic médical et d'exploration clinique,none,40
,,,,
1096160286,18/07/2011,Précis de sémiologie médicale,none,40
,,,,
1093126974,03/03/1997,Principes du diagnostic gynécologique,none,40
,,,,
1096134630,03/03/1997,Précis d'auscultation,,
,,,,
,,,,
,,,,
,,,,
1096622327,12/07/2012,Difficult diagnosis : a guide to the interpretation of obscure illness,none,40
,,,,
1096622205,13/08/2012,Wellco-Quiz : wie lautet ihre Diagnose ?,none,40
,,,,
1096622204,13/08/2012,Wellco-Quiz : wie lautet ihre Diagnose ?,none,40
,,,,
1096624318,31/01/2013,Lehrbuch der Differentialdiagnose innerer Krankheiten,,
,,,,
,,,,
,,,,
,,,,
,,,,
96896689,04/06/2014,Diagnostics urgents : abdomen,none,40
,,,,
1096897226,03/09/2014,Symptoms and their interpretation,none,40
,,,,
1093142011,03/03/1997,Nouveaux procédés d'exploration : leçons de pathologie générale professées à la Faculté de médecine,none,40
,,,,
1093144104,03/03/1997,Spezielle Diagnostik und Therapie in kurzer Darstellung mit Berücksichtigung : aller Zweige der praktischen Medizin,,
,,,,
,,,,
,,,,
1096898412,28/04/2015,Précis de séméiologie médicale élémentaire,none,40
,,,,
1094721835,03/03/1997,Diagnostic clinique : examens et symptômes,none,40
,,,,
1096134626,03/03/1997,Manuel de sémiologie médicale,none,40
,,,,
1096134627,03/03/1997,Eléments de sémiologie médicale,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
1096134622,03/03/1997,Précis de diagnostic clinique,none,40
,,,,
1096112973,16/09/2009,Traité de l'auscultation médiate et des maladies des poumons et du coeur,,
94082868,15/12/1998,Erreurs de diagnostic : leçons données le 24 novembre 1955 au Cours de perfectionnement organisé par la Société vaudoise de médecine avec le concours de la Faculté de médecine de Lausanne,none,40
,,,,
1093368354,03/03/1997,Diagnostics difficiles,none,40
,,,,
1094709835,15/07/2003,Introduction à l'étude de la chiroscopie médicale,none,40
,,,,
1094723542,30/05/2005,Diagnostics pratiques,,
,,,,
,,,,
,,,,
,,,,
1096134880,17/09/2009,Tests de diagnostic,none,40
,,,,
1096622297,25/07/2012,Der diagnostische Blick : Atlas zur Differentialdiagnose innerer Krankheiten,none,40
,,,,
1096622539,22/08/2012,L'algodystrophie réflexe,none,40
,,,,
1096899700,07/10/2015,"Le diagnostic en médecine interne : diagnostics positif, différentiel, étiologique",,
,,,,
,,,,
,,,,
,,,,
,,,,
1096899666,11/11/2015,Examen clinique,none,40
,,,,
1096898609,06/01/2016,"Le diagnostic en médecine interne : diagnostics positif, différentiel, étiologique",none,40
,,,,
1096897712,03/03/1997,L'art médical : l'individualisation des règles de santé,none,40
,,,,
1096898389,03/03/1997,Consultations du médecin-praticien : guide de pratique médico-chirurgicale journalière,,
,,,,
,,,,
,,,,
,,,,
,,,,
1093145237,03/03/1997,Die klinische Diagnose der Bauchgeschwülste : vollständige Neubearbeitung der ersten Auflage von E. Pagenstecher,none,40
,,,,
1093150118,03/03/1997,Allgemeine und spezielle chirurgische Diagnostik : ein Lehrbuch für Studierende und Ärzte,none,40
,,,,
1093180817,03/03/1997,Les bases fondamentales de l'auscultation : interprétation et valeur séméiologique des souffles respiratoires : essais de reproduction expérimentale,none,40
,,,,
1099018511,03/07/2001,Die Erschütterung als Diagnosticum und als Heilmittel : ein praktischer Beitrag zur physikalischen Seite der Pathologie und Therapie. Anhang : Die Erschütterung als Gegenbewegung oder Grundform des Lebens in der Natur,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
VD2025760,25/10/2005,Diagnostik und Semiotik : mit vorzüglicher Berücksichtigung der neuensten mechanisch-nosognostischen Hülfsmittel,none,40
,,,,
1093215998,03/03/1997,Handbuch und Atlas der topographischen Percussion : nebst einer Darstellung der Lehre vom Percussionsschall,none,40
,,,,
1093229725,03/03/1997,Kurt Sprengels Handbuch der Semiotik,none,40
,,,,
1093250650,26/04/1997,"Lehrbuch der Auscultation und Percussion : mit besonderer Berücksichtigung der Inspection,",,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
1092330354,03/03/1997,Du symptôme à la maladie : guide élémentaire de diagnostic clinique,none,40
,,,,
1093304544,26/04/1997,Abhandlung über Perkussion und Auskultation,none,40
,,,,
1096134625,03/03/1997,Traité pratique d'auscultation : suivi d'un précis de percussion,none,40
,,,,
1092225860,03/03/1997,Diagnostik der chirurgischen Krankheiten,,
,,,,
,,,,
,,,,
,,,,
,,,,
1096134623,03/03/1997,Lehrbuch der physikalischen Untersuchungsmethoden innerer Krankheiten,none,40
,,,,
1093141071,03/03/1997,Abhandlung über Perkussion und Auskultation,none,40
,,,,
RERO-16015177,27/08/2014,Auscultation and percussion : together with the other methods of physical examination of the chest,none,40
,,,,
1093226634,03/03/1997,Dictionnaire du diagnostic ou l'art de connoître les maladies et de les distinguer exactement les unes des autres,none,40
,,,,
1096156359,03/03/1997,Séméiotique ou traité des signes des maladies,,
,,,,
,,,,
,,,,
,,,,
1093126193,03/03/1997,"Klinische Diagnostik innerer Krankheiten mittels bakteriologischer, chemischer und mikroskopischer Untersuchungsmethoden",none,40
,,,,
1094721832,03/03/1997,Manuel de diagnostic médical,,
1094670413,04/07/2001,Le pronostic en médecine,2864111306; 9782864111306,D40
,,,,
1094725241,12/01/2005,"Laennec, Balzac, Chopin et le stéthoscope : ou la diffusion de l'auscultation médiate durant la première moitié du XIXe siècle",,
,,,,
,,,,
,,,,
,,,,
,,,,
1094082102,02/07/1998,Der abgehorchte Körper : zur historischen Soziologie der medizinischen Untersuchung,3531130471; 9783531130477,D40
,,,,
1093069701,03/03/1997,Medizinische Semiotik : 1750 - 1850 : ein Beitrag zur Geschichte des Zeichenbegriffs in der Medizin,3877335128; 9783877335123,D40
,,,,
1094670529,29/05/2001,"Anamnese, Diagnose und Therapie",3922506062; 9783922506065,D40
,,,,
1094722252,03/03/1997,El diagnóstico médico : historia y teoría,,
,,,,
,,,,
,,,,
,,,,
,,,,
1094006285,30/08/1999,Diagnosi clinica : storia e metodologia,8826305048; 9788826305042,D40
,,,,
1096899449,22/09/2015,Diagnosing giants : solving the medical mysteries of thirteen patients who changed the world,9780199937776; 019993777X,D40
,,,,
1096896238,04/07/2013,Au lit du malade : une histoire de l'examen clinique,9782358150712; 2358150711,D40
,,,,
1096112174,18/04/2007,L'examen clinique à travers l'histoire,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
1093098941,03/03/1997,"History of diagnostics : Proceedings of the 9th International Symposium on the Comparative History of Medicine - East and West, September 23-29, 1984, Susono-shi, Shizuoka, Japan",none,D40
,,,,
1093021622,03/03/1997,Die Harnschau und ihr Verschwinden,,
1093052787,03/03/1997,Geschichte der Palpation von 1775 bis Mitte des 19.Jahrhunderts,none,D40
,,,,
1094724526,04/03/2005,The truth of the trace : constructing the power of the medical image,,
